year,round,seed1,team1,adj_eff1,adj_off1,adj_def1,barthag1,efg1,to_pct1,orb_pct1,wins1,losses1,three_pct1,opp_three_pct1,seed2,team2,adj_eff2,adj_off2,adj_def2,barthag2,efg2,to_pct2,orb_pct2,wins2,losses2,three_pct2,opp_three_pct2,winner
2023,1,4,Virginia,20.8,117.4,96.6,0.793,0.541,0.164,0.327,27,8,0.36,0.31,13,Furman,5.2,113.1,107.9,0.586,0.483,0.156,0.293,24,13,0.34,0.319,Furman
2023,1,6,Creighton,12.3,114.1,101.8,0.669,0.516,0.179,0.333,24,12,0.344,0.304,11,NC State,5.1,113.7,108.6,0.586,0.491,0.186,0.271,22,14,0.362,0.343,Creighton
2023,1,3,Baylor,19.2,115.8,96.6,0.784,0.533,0.145,0.285,24,13,0.327,0.33,14,UC Santa Barbara,0.8,108.5,107.7,0.513,0.488,0.172,0.306,22,14,0.325,0.35,Baylor
2023,1,7,Missouri,10.2,113.2,103.0,0.646,0.498,0.155,0.272,24,11,0.332,0.305,10,Utah State,6.2,111.9,105.7,0.586,0.478,0.182,0.283,23,14,0.326,0.312,Utah State
2023,1,2,Arizona,24.2,117.9,93.7,0.844,0.545,0.138,0.291,30,8,0.334,0.306,15,Princeton,-0.3,109.1,109.4,0.508,0.488,0.187,0.303,22,14,0.363,0.346,Princeton
2023,1,1,Houston,25.6,121.4,95.8,0.892,0.515,0.147,0.312,29,7,0.377,0.308,16,Northern Kentucky,-1.8,109.7,111.5,0.49,0.472,0.19,0.313,20,18,0.351,0.352,Houston
2023,1,8,Iowa,7.2,112.8,105.6,0.602,0.493,0.16,0.321,19,19,0.348,0.313,9,Auburn,10.9,115.5,104.6,0.657,0.508,0.181,0.303,23,13,0.34,0.321,Auburn
2023,1,5,Miami,16.3,118.4,102.1,0.74,0.506,0.176,0.307,24,12,0.368,0.316,12,Drake,3.0,111.9,108.9,0.555,0.494,0.19,0.269,22,16,0.344,0.325,Miami
2023,1,4,Indiana,16.1,118.3,102.2,0.724,0.497,0.176,0.322,23,12,0.344,0.319,13,Kent State,1.3,109.1,107.8,0.523,0.493,0.191,0.321,23,15,0.346,0.332,Indiana
2023,1,6,Iowa State,14.7,115.7,101.0,0.709,0.524,0.157,0.324,24,13,0.36,0.337,11,Pittsburgh,9.9,114.3,104.4,0.653,0.5,0.184,0.328,18,17,0.319,0.341,Iowa State
2023,1,3,Xavier,22.2,120.2,98.0,0.827,0.539,0.172,0.279,26,12,0.369,0.309,14,Kennesaw State,0.4,109.9,109.5,0.494,0.468,0.165,0.304,23,13,0.356,0.329,Xavier
2023,1,7,Texas A&M,10.7,115.8,105.1,0.646,0.482,0.175,0.272,21,14,0.369,0.331,10,Penn State,5.8,113.5,107.7,0.601,0.507,0.182,0.334,22,16,0.348,0.327,Penn State
2023,1,2,Texas,23.3,118.2,94.9,0.846,0.507,0.157,0.318,30,7,0.371,0.302,15,Colgate,-3.8,106.6,110.4,0.442,0.467,0.187,0.337,23,14,0.306,0.348,Texas
2023,1,1,Purdue,27.8,119.4,91.6,0.933,0.519,0.151,0.319,32,5,0.39,0.29,16,Fairleigh Dickinson,-3.3,110.3,113.6,0.452,0.454,0.181,0.332,19,18,0.336,0.332,Fairleigh Dickinson
2023,1,8,Memphis,8.7,111.6,102.9,0.647,0.507,0.18,0.305,20,15,0.317,0.325,9,FAU,9.9,113.1,103.2,0.658,0.481,0.169,0.27,21,15,0.32,0.336,FAU
2023,1,5,Duke,16.7,115.8,99.1,0.741,0.523,0.167,0.333,24,12,0.366,0.325,12,Oral Roberts,3.6,112.2,108.6,0.553,0.499,0.191,0.287,23,15,0.314,0.317,Duke
2023,1,4,Tennessee,19.5,117.5,98.0,0.788,0.525,0.17,0.273,23,14,0.359,0.329,13,Louisiana,4.5,110.3,105.8,0.554,0.485,0.168,0.32,24,14,0.355,0.332,Tennessee
2023,1,6,Kentucky,13.8,114.1,100.3,0.722,0.488,0.183,0.296,21,14,0.36,0.34,11,Providence,9.5,114.3,104.8,0.661,0.496,0.187,0.329,18,19,0.335,0.316,Kentucky
2023,1,3,Kansas State,21.9,118.3,96.4,0.839,0.534,0.167,0.307,25,12,0.339,0.307,14,Montana State,1.3,111.2,109.9,0.533,0.463,0.163,0.268,22,15,0.333,0.322,Kansas State
2023,1,7,Michigan State,10.2,112.2,102.0,0.637,0.518,0.176,0.327,20,15,0.372,0.33,10,USC,10.1,112.6,102.5,0.658,0.516,0.173,0.337,21,16,0.369,0.333,Michigan State
2023,1,2,Marquette,23.8,121.3,97.5,0.863,0.545,0.147,0.294,28,9,0.383,0.322,15,Vermont,-3.0,107.1,110.1,0.466,0.469,0.176,0.265,22,13,0.359,0.329,Marquette
2023,1,1,Kansas,28.0,122.9,94.9,0.924,0.523,0.152,0.272,28,10,0.379,0.296,16,Howard,-2.7,107.3,110.0,0.442,0.477,0.173,0.296,17,18,0.356,0.324,Kansas
2023,1,8,Arkansas,11.0,113.5,102.5,0.673,0.518,0.172,0.301,22,16,0.372,0.324,9,Illinois,11.1,115.6,104.5,0.678,0.504,0.149,0.336,23,14,0.365,0.323,Arkansas
2023,1,5,Saint Mary's,15.0,115.2,100.2,0.707,0.53,0.171,0.289,25,12,0.371,0.314,12,VCU,5.9,111.1,105.2,0.57,0.487,0.162,0.316,24,14,0.365,0.334,Saint Mary's
2023,1,4,UConn,15.5,116.7,101.2,0.742,0.497,0.152,0.318,23,14,0.356,0.319,13,Iona,3.0,113.1,110.1,0.557,0.505,0.158,0.287,24,11,0.328,0.341,UConn
2023,1,6,TCU,12.3,115.5,103.2,0.685,0.522,0.183,0.303,21,14,0.362,0.312,11,Arizona State,8.4,113.3,104.9,0.607,0.513,0.176,0.279,18,19,0.352,0.307,TCU
2023,1,3,Gonzaga,22.9,117.5,94.6,0.848,0.539,0.14,0.325,28,8,0.335,0.316,14,Grand Canyon,-1.6,108.2,109.8,0.469,0.49,0.191,0.292,24,12,0.311,0.344,Gonzaga
2023,1,7,Northwestern,10.9,116.2,105.3,0.652,0.484,0.156,0.265,21,16,0.332,0.334,10,Boise State,8.3,113.1,104.8,0.642,0.478,0.156,0.328,19,19,0.35,0.338,Northwestern
2023,1,2,UCLA,21.5,116.6,95.1,0.84,0.531,0.162,0.283,29,7,0.368,0.325,15,UNC Asheville,-2.8,109.4,112.2,0.459,0.471,0.2,0.309,22,13,0.304,0.325,UCLA
2023,5,4,UConn,18.8,118.7,99.9,0.776,0.498,0.151,0.269,25,11,0.356,0.3,5,Miami,15.8,116.8,101.0,0.725,0.494,0.149,0.272,25,11,0.371,0.336,UConn
2023,5,5,San Diego State,14.0,117.3,103.3,0.692,0.503,0.154,0.28,25,10,0.356,0.337,9,FAU,6.6,110.8,104.2,0.6,0.48,0.155,0.301,22,15,0.316,0.318,San Diego State
2023,6,4,UConn,17.5,118.0,100.5,0.778,0.504,0.147,0.278,24,14,0.337,0.314,5,San Diego State,18.3,115.6,97.3,0.778,0.499,0.159,0.277,24,12,0.36,0.304,UConn
2024,1,1,Houston,27.7,119.9,92.2,0.91,0.526,0.146,0.263,28,10,0.367,0.299,16,Longwood,-4.2,107.0,111.2,0.431,0.487,0.188,0.323,18,18,0.339,0.344,Houston
2024,1,8,Nebraska,7.5,114.4,106.9,0.612,0.515,0.176,0.327,20,16,0.329,0.337,9,Texas A&M,8.0,113.5,105.5,0.636,0.5,0.158,0.306,19,19,0.313,0.346,Texas A&M
2024,1,5,Wisconsin,17.4,117.0,99.6,0.758,0.511,0.175,0.316,22,13,0.328,0.317,12,James Madison,6.2,112.1,105.9,0.582,0.487,0.163,0.34,23,15,0.312,0.336,James Madison
2024,1,4,Duke,20.1,119.0,98.9,0.782,0.518,0.171,0.33,25,13,0.349,0.326,13,Vermont,4.2,109.7,105.5,0.568,0.484,0.183,0.302,25,11,0.327,0.341,Duke
2024,1,6,Texas Tech,15.7,114.6,98.9,0.751,0.521,0.146,0.336,21,17,0.361,0.335,11,NC State,6.2,113.0,106.8,0.588,0.479,0.176,0.265,20,16,0.354,0.317,NC State
2024,1,3,Kentucky,21.2,119.1,97.9,0.827,0.532,0.174,0.316,26,11,0.371,0.324,14,Oakland,3.4,111.4,108.0,0.548,0.469,0.172,0.296,23,14,0.338,0.345,Oakland
2024,1,7,Florida,11.7,114.2,102.5,0.682,0.511,0.187,0.331,20,15,0.328,0.339,10,Colorado,7.3,111.6,104.3,0.628,0.478,0.159,0.269,20,15,0.321,0.314,Colorado
2024,1,2,Marquette,22.8,121.0,98.2,0.844,0.511,0.151,0.296,26,9,0.366,0.304,15,Western Kentucky,1.2,109.4,108.2,0.536,0.488,0.175,0.287,23,15,0.345,0.327,Marquette
2024,1,1,UConn,27.7,121.3,93.6,0.931,0.528,0.164,0.278,28,8,0.355,0.299,16,Stetson,-4.9,107.9,112.8,0.413,0.487,0.193,0.283,18,18,0.358,0.353,UConn
2024,1,8,FAU,8.4,111.5,103.1,0.619,0.482,0.162,0.275,21,16,0.347,0.308,9,Northwestern,6.9,112.6,105.7,0.623,0.495,0.158,0.262,22,15,0.368,0.339,Northwestern
2024,1,5,San Diego State,13.9,117.4,103.5,0.71,0.508,0.172,0.284,26,10,0.373,0.34,12,UAB,6.8,113.6,106.8,0.619,0.487,0.158,0.298,22,15,0.314,0.335,San Diego State
2024,1,4,Auburn,15.1,116.5,101.4,0.715,0.504,0.158,0.309,25,11,0.332,0.321,13,Yale,0.1,110.2,110.1,0.499,0.487,0.163,0.301,25,10,0.317,0.328,Yale
2024,1,6,BYU,16.5,116.0,99.5,0.733,0.527,0.158,0.29,24,11,0.339,0.313,11,Duquesne,5.3,113.7,108.4,0.589,0.487,0.172,0.273,21,15,0.354,0.346,Duquesne
2024,1,3,Illinois,23.0,119.6,96.6,0.831,0.518,0.177,0.302,28,10,0.348,0.329,14,Morehead State,-1.5,109.0,110.5,0.494,0.474,0.184,0.317,21,17,0.349,0.322,Illinois
2024,1,7,Washington State,10.7,114.2,103.5,0.673,0.493,0.173,0.3,20,16,0.36,0.313,10,Drake,6.6,114.5,107.9,0.612,0.492,0.18,0.331,20,15,0.337,0.328,Drake
2024,1,2,Iowa State,21.7,117.8,96.1,0.845,0.506,0.168,0.306,29,6,0.361,0.328,15,South Dakota State,-1.8,110.2,112.0,0.454,0.467,0.185,0.272,21,15,0.331,0.345,Iowa State
2024,1,1,North Carolina,25.3,119.6,94.3,0.885,0.549,0.137,0.283,29,7,0.369,0.293,16,Wagner,-2.4,109.4,111.8,0.451,0.468,0.175,0.328,19,16,0.351,0.328,North Carolina
2024,1,8,Mississippi State,10.2,113.5,103.3,0.639,0.486,0.161,0.322,20,15,0.34,0.342,9,Michigan State,7.3,112.9,105.6,0.623,0.506,0.175,0.315,23,12,0.369,0.342,Michigan State
2024,1,5,Saint Mary's,15.5,117.9,102.4,0.717,0.496,0.145,0.288,25,12,0.362,0.305,12,Grand Canyon,3.0,110.4,107.4,0.555,0.471,0.162,0.316,23,13,0.349,0.324,Grand Canyon
2024,1,4,Alabama,20.9,118.1,97.2,0.824,0.506,0.14,0.299,23,12,0.352,0.302,13,Charleston,2.8,112.8,110.0,0.524,0.478,0.158,0.268,25,11,0.315,0.336,Alabama
2024,1,6,Clemson,12.1,114.2,102.1,0.665,0.518,0.186,0.336,25,11,0.338,0.309,11,New Mexico,7.0,111.1,104.1,0.618,0.505,0.174,0.317,22,13,0.37,0.315,Clemson
2024,1,3,Baylor,23.8,117.9,94.1,0.846,0.528,0.165,0.289,24,12,0.364,0.309,14,Colgate,3.0,113.1,110.1,0.542,0.487,0.173,0.321,24,12,0.327,0.331,Baylor
2024,1,7,Dayton,12.0,114.2,102.2,0.672,0.513,0.151,0.299,22,16,0.34,0.321,10,Nevada,6.4,112.2,105.8,0.615,0.49,0.188,0.332,21,15,0.36,0.346,Dayton
2024,1,2,Arizona,21.1,119.1,98.0,0.823,0.518,0.16,0.314,30,5,0.333,0.31,15,Long Beach State,0.4,111.7,111.3,0.493,0.475,0.168,0.276,20,18,0.356,0.331,Arizona
2024,1,1,Purdue,29.4,120.9,91.5,0.95,0.542,0.142,0.323,31,7,0.373,0.302,16,Grambling,-1.1,109.6,110.7,0.469,0.476,0.166,0.299,17,18,0.318,0.354,Purdue
2024,1,8,Utah State,11.4,115.9,104.5,0.671,0.484,0.156,0.308,23,12,0.336,0.316,9,TCU,10.6,114.9,104.3,0.66,0.501,0.168,0.283,23,14,0.345,0.325,Utah State
2024,1,5,Gonzaga,17.9,117.3,99.4,0.749,0.526,0.182,0.33,25,13,0.33,0.315,12,McNeese,4.8,110.1,105.3,0.574,0.504,0.167,0.316,25,13,0.339,0.316,Gonzaga
2024,1,4,Kansas,19.6,118.1,98.5,0.794,0.521,0.162,0.298,23,15,0.358,0.302,13,Samford,1.6,111.0,109.4,0.519,0.49,0.189,0.283,22,15,0.31,0.337,Kansas
2024,1,6,South Carolina,13.1,116.2,103.1,0.678,0.522,0.161,0.268,23,12,0.339,0.316,11,Oregon,8.0,112.2,104.2,0.626,0.5,0.188,0.265,18,19,0.331,0.321,Oregon
2024,1,3,Creighton,18.2,117.9,99.7,0.77,0.517,0.159,0.262,26,12,0.351,0.298,14,Akron,1.4,109.8,108.4,0.505,0.482,0.186,0.276,22,14,0.336,0.346,Creighton
2024,1,7,Texas,12.7,114.5,101.8,0.688,0.505,0.181,0.323,22,15,0.368,0.324,10,Colorado State,5.3,114.1,108.8,0.576,0.48,0.184,0.267,21,16,0.361,0.313,Texas
2024,1,2,Tennessee,21.4,119.8,98.4,0.82,0.511,0.17,0.312,29,8,0.345,0.326,15,Saint Peter's,-2.8,108.5,111.3,0.463,0.473,0.193,0.274,20,18,0.303,0.346,Tennessee
2024,5,1,UConn,26.3,122.4,96.1,0.904,0.531,0.171,0.303,31,4,0.368,0.319,4,Alabama,18.1,116.7,98.6,0.757,0.502,0.169,0.284,23,13,0.349,0.31,UConn
2024,5,1,Purdue,30.1,121.1,91.0,0.943,0.527,0.157,0.279,28,8,0.349,0.291,11,NC State,8.8,112.8,104.0,0.631,0.517,0.168,0.332,18,19,0.326,0.317,NC State
2024,6,1,UConn,29.7,121.0,91.3,0.948,0.545,0.132,0.318,28,9,0.382,0.288,11,Purdue,7.6,114.5,106.9,0.63,0.491,0.167,0.313,19,17,0.318,0.345,UConn
2025,1,1,Duke,25.7,121.2,95.5,0.903,0.532,0.167,0.336,28,8,0.387,0.299,16,American,-3.4,109.7,113.1,0.442,0.486,0.193,0.324,18,18,0.346,0.356,Duke
2025,1,8,Mississippi State,7.6,111.9,104.3,0.605,0.492,0.187,0.264,19,18,0.345,0.335,9,Baylor,9.3,113.6,104.3,0.629,0.49,0.182,0.272,21,14,0.343,0.32,Baylor
2025,1,5,Michigan,16.9,118.4,101.5,0.735,0.523,0.175,0.264,24,14,0.377,0.325,12,UC San Diego,3.9,113.4,109.5,0.553,0.5,0.161,0.329,25,12,0.36,0.327,Michigan
2025,1,4,Arizona,16.8,118.5,101.7,0.762,0.505,0.178,0.273,26,9,0.348,0.311,13,Akron,1.6,109.0,107.4,0.535,0.483,0.188,0.334,21,15,0.327,0.33,Arizona
2025,1,6,Missouri,15.2,116.1,100.9,0.722,0.514,0.177,0.319,21,15,0.347,0.301,11,Drake,7.8,114.3,106.5,0.602,0.492,0.177,0.285,22,14,0.318,0.314,Drake
2025,1,3,Wisconsin,23.1,120.0,96.9,0.858,0.519,0.156,0.319,26,11,0.344,0.319,14,Montana,-0.8,109.3,110.1,0.475,0.493,0.199,0.331,24,12,0.318,0.354,Wisconsin
2025,1,7,Saint Mary's,14.4,117.7,103.3,0.704,0.517,0.152,0.292,20,17,0.345,0.311,10,Vanderbilt,6.0,112.7,106.7,0.571,0.493,0.185,0.334,20,16,0.361,0.329,Vanderbilt
2025,1,2,Alabama,22.1,120.3,98.2,0.843,0.516,0.158,0.27,28,8,0.378,0.317,15,Robert Morris,-1.5,109.0,110.5,0.463,0.469,0.172,0.309,22,13,0.358,0.331,Alabama
2025,1,1,Auburn,25.1,118.6,93.5,0.869,0.538,0.162,0.317,30,5,0.373,0.319,16,Yale,-6.4,105.7,112.1,0.397,0.457,0.203,0.34,21,14,0.355,0.36,Auburn
2025,1,8,Louisville,7.0,112.8,105.8,0.6,0.513,0.18,0.271,20,17,0.366,0.31,9,Creighton,7.0,112.8,105.8,0.599,0.493,0.157,0.317,21,14,0.338,0.318,Creighton
2025,1,5,Michigan State,18.9,117.6,98.7,0.802,0.509,0.156,0.294,24,13,0.378,0.307,12,Bryant,4.6,110.5,105.9,0.578,0.489,0.193,0.304,25,10,0.365,0.336,Michigan State
2025,1,4,Texas Tech,16.1,114.7,98.6,0.729,0.511,0.15,0.297,26,9,0.328,0.335,13,UNC Wilmington,2.6,113.0,110.4,0.541,0.484,0.162,0.318,22,15,0.316,0.326,Texas Tech
2025,1,6,Illinois,12.1,113.5,101.4,0.682,0.495,0.184,0.307,25,11,0.352,0.342,11,Xavier,6.5,110.9,104.4,0.608,0.5,0.189,0.262,21,16,0.352,0.336,Illinois
2025,1,3,Kentucky,21.5,120.4,98.9,0.836,0.509,0.142,0.326,26,9,0.366,0.312,14,Troy,-0.0,108.2,108.2,0.505,0.478,0.198,0.34,21,15,0.359,0.347,Troy
2025,1,7,Clemson,14.2,116.9,102.7,0.704,0.52,0.176,0.304,22,14,0.355,0.305,10,McNeese,6.4,113.6,107.2,0.592,0.474,0.162,0.291,20,15,0.336,0.334,McNeese
2025,1,2,Florida,22.8,120.3,97.5,0.851,0.542,0.173,0.308,28,8,0.349,0.296,15,Norfolk State,-1.1,111.1,112.2,0.483,0.48,0.178,0.321,22,16,0.353,0.341,Florida
2025,1,1,Houston,25.6,120.3,94.7,0.903,0.538,0.16,0.317,32,3,0.386,0.31,16,SIU Edwardsville,-5.3,107.6,112.9,0.437,0.469,0.171,0.27,21,17,0.354,0.354,Houston
2025,1,8,Gonzaga,8.8,111.7,102.9,0.615,0.479,0.156,0.294,23,14,0.319,0.333,9,Georgia,8.1,113.6,105.5,0.632,0.477,0.182,0.297,19,16,0.36,0.341,Gonzaga
2025,1,5,Clemson,15.5,117.0,101.5,0.725,0.52,0.175,0.296,23,13,0.369,0.313,12,McNeese,3.1,112.2,109.1,0.551,0.501,0.161,0.303,23,15,0.308,0.317,McNeese
2025,1,4,Purdue,17.8,116.7,98.9,0.773,0.525,0.171,0.284,26,11,0.372,0.322,13,High Point,0.5,108.7,108.2,0.495,0.494,0.187,0.275,22,14,0.307,0.334,Purdue
2025,1,6,BYU,13.6,115.9,102.3,0.716,0.495,0.158,0.297,22,14,0.347,0.302,11,VCU,8.4,113.1,104.7,0.625,0.478,0.17,0.279,21,14,0.331,0.34,VCU
2025,1,3,Texas A&M,20.0,116.4,96.4,0.814,0.517,0.157,0.3,26,9,0.36,0.324,14,Yale,0.9,110.3,109.4,0.517,0.486,0.186,0.325,24,11,0.335,0.343,Texas A&M
2025,1,7,UCLA,11.5,113.9,102.4,0.655,0.519,0.165,0.298,22,16,0.346,0.341,10,Utah State,9.2,111.8,102.6,0.63,0.486,0.165,0.279,21,17,0.327,0.342,UCLA
2025,1,2,Tennessee,21.8,117.9,96.1,0.835,0.542,0.172,0.314,27,9,0.371,0.325,15,Lipscomb,-2.3,110.1,112.4,0.472,0.461,0.17,0.308,22,15,0.309,0.334,Tennessee
2025,1,1,Iowa State,26.4,120.8,94.4,0.916,0.527,0.144,0.314,32,3,0.342,0.323,16,Lipscomb,-2.2,108.5,110.7,0.452,0.465,0.185,0.299,17,20,0.362,0.349,Iowa State
2025,1,8,Maryland,12.4,116.4,104.0,0.701,0.509,0.152,0.264,19,16,0.374,0.335,9,UConn,10.7,114.7,104.0,0.675,0.485,0.172,0.301,20,17,0.326,0.309,UConn
2025,1,5,Oregon,13.9,114.7,100.8,0.706,0.508,0.175,0.268,23,12,0.358,0.314,12,Liberty,7.1,112.6,105.5,0.603,0.505,0.163,0.325,22,15,0.333,0.328,Liberty
2025,1,4,Texas,17.2,117.9,100.7,0.752,0.521,0.149,0.32,26,12,0.348,0.307,13,North Dakota State,5.5,113.8,108.3,0.601,0.492,0.182,0.335,25,10,0.337,0.34,Texas
2025,1,6,Kansas,11.5,113.9,102.4,0.692,0.49,0.151,0.321,25,10,0.356,0.329,11,Arkansas,9.9,115.9,106.0,0.66,0.515,0.189,0.294,20,17,0.368,0.333,Arkansas
2025,1,3,Marquette,23.5,117.4,93.9,0.844,0.528,0.173,0.316,28,10,0.355,0.3,14,New Mexico,2.2,112.4,110.2,0.544,0.481,0.166,0.284,21,16,0.309,0.326,Marquette
2025,1,7,St. John's,10.3,114.2,103.9,0.647,0.494,0.175,0.262,22,14,0.369,0.326,10,Oklahoma,10.0,113.2,103.2,0.647,0.5,0.179,0.327,19,16,0.331,0.325,St. John's
2025,1,2,Michigan State,25.5,122.0,96.5,0.88,0.534,0.135,0.287,30,6,0.345,0.319,15,Colgate,-1.9,108.4,110.3,0.483,0.485,0.189,0.317,21,15,0.334,0.327,Michigan State
2025,5,1,Florida,29.9,121.4,91.5,0.932,0.548,0.163,0.267,31,5,0.339,0.321,1,Duke,27.7,120.6,92.9,0.917,0.539,0.153,0.292,31,7,0.349,0.307,Florida
2025,5,1,Auburn,29.1,123.4,94.3,0.946,0.535,0.137,0.3,32,3,0.363,0.304,1,Houston,29.2,121.5,92.3,0.919,0.525,0.153,0.334,28,7,0.341,0.32,Florida
2025,6,1,Florida,27.2,120.0,92.8,0.909,0.519,0.145,0.29,29,7,0.35,0.289,1,Houston,29.7,121.6,91.9,0.963,0.532,0.142,0.275,32,5,0.379,0.285,Florida
